0.324	0.917887	-0.396842	4.88551	-0.104001	-0.240552	0.575707	5.06936
0.325	0.917788	-0.39707	4.88609	-0.0938149	-0.216844	0.574983	5.06378
0.326	0.917699	-0.397276	4.88666	-0.0837848	-0.193541	0.574276	5.0582
0.327	0.917621	-0.397458	4.88724	-0.0739068	-0.170631	0.573586	5.05263
0.328	0.917552	-0.397617	4.88781	-0.0641772	-0.148097	0.572911	5.04706
0.329	0.917492	-0.397754	4.88838	-0.0545924	-0.125927	0.572251	5.04149
0.33	0.917442	-0.397869	4.88895	-0.0451488	-0.104108	0.571604	5.03592
0.331	0.917402	-0.397962	4.88953	-0.0358433	-0.0826278	0.570971	5.03035
0.332	0.917371	-0.398034	4.8901	-0.0266727	-0.061474	0.57035	5.02478
0.333	0.917348	-0.398085	4.89067	-0.0176339	-0.0406356	0.569741	5.01922
0.334	0.917335	-0.398116	4.89124	-0.00872404	-0.0201019	0.569143	5.01366
0.335	0.917331	-0.398126	4.8918	5.96759e-005	0.000137501	0.568556	5.0081
0.336	0.917335	-0.398115	4.89237	0.00871993	0.0200924	0.567978	5.00254
0.337	0.917348	-0.398086	4.89294	0.0172593	0.0397723	0.567411	4.99698
0.338	0.91737	-0.398036	4.89351	0.0256803	0.0591863	0.566852	4.99143
0.339	0.9174	-0.397967	4.89407	0.0339852	0.0783431	0.566301	4.98588
0.34	0.917438	-0.397879	4.89464	0.0421764	0.0972511	0.565759	4.98033
0.341	0.917484	-0.397773	4.89521	0.0502561	0.115918	0.565224	4.97478
